komentar_super_clean,label,prediksi_indobert,confidence
ternyata isinya iklan semua alhamdulilah mkasih mas,0,0,0.9999314546585083
ketagihan main di dewadora gacir terus jepe ga ada lawan,1,1,0.9999080896377563
swert bonanja gacir parah wajib coba sih,1,1,0.9998654127120972
kwkwkwkw horang kayya,0,0,0.9999287128448486
mandalika77 terpopuler masakini,1,1,0.9998751878738403
kerahnya kalo putih asik kyknya,0,0,0.9998149275779724
hendrayadi v5h what if dia golput,0,0,0.9999288320541382
11 100 itu terlalu tinggi ternyata,0,0,0.9999212026596069
gue udah nemu jalan ninja gue alexis17,1,1,0.999940037727356
servis fleksibelnya mampus ini kalo kena 2 sisi,0,0,0.9999202489852905
us kalah tekhnologi nya nnti,0,0,0.9999220371246338
sketer auto wede,1,1,0.9999063014984131
bedanya alexis17 ya,1,1,0.9999377727508545
dora77 gua cuma maen iseng eh malah jadi jepe,1,1,0.9998757839202881
ubur ubur ikan lele pokerbola mantap le,1,0,0.9998034834861755
bagus garasinya 10 12 berkah99 emang juara rezeki gak ada abisnya,1,1,0.9998781681060791
engga sia sia aku nemuin alexis17 gamenya terbaik,1,1,0.9999386072158813
suka banget main s1tus a l e x i s 1 7 pokoknya the best emg,1,1,0.999729573726654
beli kapal api special mix,0,0,0.999901533126831
gokil sih g i gacir pol bro,1,1,0.9995836615562439
mana crosstrek kami,0,0,0.9999302625656128
gd memang the best,0,0,0.9999068975448608
wajib nonton klu ada pak ahok,0,0,0.9999275207519531
mascar007 lah jadi harusnya ngapain selain dari kritikan yang kita kasih,0,0,0.9999350309371948
emang gak se transparan alexis17 deh,1,1,0.9999387264251709
itu mah masih baca tex,0,0,0.9999297857284546
kosong adalah kosong,0,0,0.9999198913574219
setuju khususnya uni lubis ketika nanya ruu tni,0,0,0.9999274015426636
gak nyangka bisa dapat segini dari axl777 auto traktir sekeluarga,1,1,0.9998428821563721
oh yeke bang mobil ini ke atau mobil lain,0,0,0.9999309778213501
emang gak se worth it alexis17 deh,1,1,0.9999371767044067
agustoto aku cba maen malah jekpot gede,1,1,0.9999171495437622
cukup daging sebetulnya klo dengerin sampe akhir,0,0,0.9999208450317383
grafik kece loading super cepat pawpaw4d,1,1,0.9998878240585327
mandalika77 kebanggan rakyat,1,1,0.9998934268951416
tontonan tiap tahun,0,0,0.9999066591262817
mata najwa dengan tatapan curiga dan tidak bersahabat,0,0,0.9999287128448486
nemunya titik gelap,0,0,0.9998805522918701
barang aneh nya kapan bang udah lama kayaknya,0,0,0.9999336004257202
next bikin konten ganti mesin brziko pakai v8,0,0,0.9999313354492188
kok saya merasa bahwa memilih anis dulu adalah pilihan yg tepat,0,0,0.9999105930328369
keren banget sukses,0,0,0.99558025598526
lomgsleeve nya cakep parahhh anjiir,0,0,0.9998842477798462
50jt an aja,0,0,0.9999089241027832
dah terbukti om,0,0,0.99992835521698
awas nant lu digebukin kaum 58 tikotok,0,0,0.9999175071716309
pagi tadi coba main di 2 16 mandalika77 siang sudah menikmati jakpot besar,1,1,0.9999082088470459
keren banget banggg,0,0,0.9999241828918457
wede alexis17 cepet banget,1,1,0.999935507774353
nyari ngantuk disini,0,0,0.9999284744262695
bilal astaga bilal makin gede aja,0,0,0.9999264478683472
belum puas mandangin kegantengannya tolong 32 02,0,0,0.9998879432678223
fufu fafa ndadmu,0,0,0.9999262094497681
gacu r dikit langsung jepe aja,1,1,0.9998745918273926
hidup penuh keceriaan bersama mandalika77,1,1,0.9998921155929565
bang review hp satu jutaan lagi dong,0,0,0.9999319314956665
no respect,0,0,0.9999282360076904
point nya harus anis yg suci dan sempurna harus jadi presiden begitu,0,0,0.9999186992645264
gajian langsung beli ah replika version,0,0,0.9998918771743774
sekilas mirip joshua kalau tua ya,0,0,0.9999275207519531
berasa dapat maxwin habis weton88 gacor habis,1,1,0.9996486902236938
orang bilang alexis17 tuh bener bener ngebantu ekonomi,1,1,0.9999407529830933
kapan ya ada acara wapres menjawab,0,0,0.9999287128448486
hati2 ya jgn sampe bang bimo diendorse rumput gbk,0,0,0.9999293088912964
seru nich sgi88 cair,1,1,0.9998592138290405
wajib coba gak bisa move on dari serunya alexis17,1,1,0.9999387264251709
yg tunggu2 weton88,1,1,0.9995991587638855
uhuiiiiiiiiii,0,0,0.9999322891235352
wkwkwkwk ngawoooor,0,0,0.999933123588562
sudah saatnya mas ziko 200sx pasang ls hdc 1uz,0,0,0.9998937845230103
ya ndak tau kok tanya saya,0,0,0.999931812286377
yg harusnya lu dukung abis abisan tuh yang ini orgnya nji,0,0,0.999930739402771
miata kaki kaki nya aman buat drift,0,0,0.9999305009841919
a l e x i s 1 7 tuh emang bener bener beda sih rtpnya super,1,1,0.9996973276138306
hahahaha artificial sukses nepotisme,0,0,0.9999226331710815
alexis 17 wedey gede cma maen bentar,1,1,0.9999245405197144
penyepong ip smartphone orang kaya mana nih,0,0,0.9999229907989502
pengen liat konten crostrack mas dipo crash,0,0,0.9999276399612427
dimasseto7248 woh manggut manggut berarti setuju yak wkwk gokil juga pemikiran lu,0,0,0.9999339580535889
duh 3 jam nonton ternyata kosong level presiden loh ini,0,0,0.9999293088912964
ngomong apa sih elo,0,0,0.9999266862869263
ternyata main di axl777itu gacir beneran hasilnya langsung terlihat,1,1,0.9998643398284912
kepo alexis17 beruntung,1,1,0.9999381303787231
main aman hasil jawabannya p l u t o 8 8,1,1,0.9996672868728638
daftar maen sebentar lgsng jepe,1,1,0.9999051094055176
kasihan wapres ini ngga malu jg,0,0,0.9999241828918457
caranya liat dislike dimana bang,0,0,0.9999336004257202
gak gagal weton88,1,1,0.999446451663971
09 00 kukira genangan air tadi,0,0,0.9999250173568726
31 00 gile cantik banget lihat hasilnya,0,0,0.9998527765274048
yaelah 04 20 p u l a u w i n muncul,1,1,0.9992356300354004
tapi gk di liput karena kurang menarik,0,0,0.999935507774353
15 29 apa an tu,0,0,0.9999297857284546
sambut hari dengan antusias di mandalika77,1,1,0.9998868703842163
yaelah masih 4thn lg pula,0,0,0.9999262094497681
weton88 maen santai aja tetep wedey jutaan,1,1,0.9997398257255554
judul yg tepat ppoo,0,0,0.9999266862869263
pada ngeri,0,0,0.9999257326126099
emang gak duanya sih alexis17,1,1,0.9999386072158813
tmn gw alexis17 rame bgt tuh situs bre gila,1,1,0.9999375343322754
p u l a u 7 7 7 terbaikk jepe terus bro,1,1,0.9998070597648621
kenapa ya baca komennya buat aku ngakak,0,0,0.9999346733093262
nyaman bermain king328,1,1,0.9997836947441101
ku coba p l u t o 8 8 langsung senyum hahahah,1,1,0.9996201992034912
gue sih ga nyesel gabung alexis17 nyesel ga lahir,1,1,0.9999369382858276
kena 3 langkah mat panji,0,0,0.9999277591705322
thanks gpt,0,0,0.9999202489852905
siaaapp cil,0,0,0.9999208450317383
ngeri kesenggol jatuhnya pas lg dibuka patah gmna rasanya y,0,0,0.9999152421951294
gd emng gk pernah salah anjir kalo modif2 mobil keren,0,0,0.9999297857284546
kinggba emang buzzer dia,0,0,0.9999228715896606
males dengernya,0,0,0.9999181032180786
langsung beli nasi padang,0,0,0.9999024868011475
mencari tantangan baru xl777 bisa menjadi jawabannya,1,1,0.9998165965080261
hari jum at gak upload bang,0,0,0.9999333620071411
besok otw beli,0,0,0.9999309778213501
samsulkhoir w5t negarawan sejati yang ngelantur brow,0,0,0.9999262094497681
yang tidak di sukai itu auranya negative om,0,0,0.9999328851699829
agustoto tiap maen pasti ada aja jekpot luar biasa,1,1,0.9999033212661743
pasukan gohib ayo gabung di bukit888,1,1,0.9998586177825928
kesempatan gak dilewatkan main p l u t o 8 8,1,1,0.9997140765190125
kata kunci macan sirkus,0,0,0.9999017715454102
presiden prabowo tidak gebrak meja,0,0,0.9999125003814697
sulistyowati el8kl sudah nyepongnya bu,0,0,0.9999326467514038
gak perlu pusing mikirin biaya nikah kalo udah join alexis 17,1,1,0.9999350309371948
setuju bro gw jg main alexis17 gac0r,1,1,0.9999368190765381
gak perlu skill khusus buat sukses di alexis 17,1,1,0.9999339580535889
beneran deh main bareng alexis17 selalu seru,1,1,0.999931812286377
keenakan main pulau kapuk indah,1,1,0.9997904896736145
9 41 gasss mass zikooo kaya menjadi hall yang baruu dan seruu,0,0,0.9999295473098755
kaesang kapan niih bang,0,0,0.9999375343322754
manusia biasa d emang jawaban nya melantur dasar buzzer dibayar berapa lu,0,0,0.9999277591705322
kirain bakal nampilin mobil baru lecet baru,0,0,0.9999183416366577
9 26 setuju modif motor xmax nya bang jadiiin project pasti seru bgt,0,0,0.9999351501464844
kapan iphone bikin fold,0,0,0.9999105930328369
pepekpepek lah semua iklan pokonya mandalika77 paling gacir,1,1,0.9999194145202637
9 26 bangun kph jogja style aja mabg,0,0,0.9997480511665344
baru seminggu join alexis 17 gue udah bisa beliin ortu kulkas dua pintu,1,1,0.9999358654022217
mode ngeri huawei,0,0,0.9999275207519531
bener bener gacir main pertama kali langsung menang besar di mandalika77,1,1,0.9998753070831299
gasss and goodluck mas dipo,0,0,0.999934196472168
sempet ga percaya eh bener gua maxwin diga ru da ho ki,1,1,0.9996803998947144
wajib beli,0,0,0.9999226331710815
jogetin dulu dong,0,0,0.9999282360076904
kuereen dwipo menyala,0,0,0.9999115467071533
top up wd super cepat puas banget,1,1,0.9998494386672974
bener kaum pelangi,0,0,0.9998928308486938
bener bener situs terpercaya recommended,1,1,0.9997981190681458
beli j2 prime,0,0,0.999915361404419
os nya gmn,0,0,0.9999263286590576
20 18 kelass,0,0,0.9999220371246338
gas main v8,0,0,0.9999121427536011
dia anaknya jokowi makanya bisa jadi wapres,0,0,0.9999203681945801
2 25 langsung sgi88 bang,1,1,0.999852180480957
sharus nya di iringi dengan harga,0,0,0.9999303817749023
10 32 lbwk jelasss,0,0,0.9999321699142456
beingaamon bagus sampe skrg huawei p30 pro ga ada masalah,0,0,0.9999140501022339
gaya sesuaikan dompet,0,0,0.9999200105667114
semua mau di handle mumpung jiwa muda wkwwkkw,0,0,0.9999358654022217
modal kecil maxwin gila sih gacor abis,1,1,0.9997783303260803
babi yapping,0,0,0.9999305009841919
alexis 17 gampang banget dapet hasil gede gk ribet,1,1,0.9999196529388428
nunggu second,0,0,0.9999223947525024
alexis17 bikin gue lunasi utang seminggu modal 100rb,1,1,0.9999370574951172
akankah v8 juga,0,0,0.9999294281005859
wede aman sketer sering keluar banget,1,1,0.999915361404419
audionya ya bang pandji tolong team,0,0,0.9999359846115112
02 30 pulau777 gampang banget buat dicoba,1,1,0.9997773766517639
main modal uda bsia wd,1,1,0.9998273849487305
ubur ubur ikan lele alexis17 nih lee,1,1,0.9999147653579712
camatzeus lah ngapain bawa2 anak abah,0,0,0.9999126195907593
rezeki alexis17 makasih keberuntungannya,1,1,0.9999357461929321
di sd anak ku yg ke tiga gak ada tuh mbg,0,0,0.9999257326126099
lexus mercy,0,0,0.9999171495437622
air dan minyak ga bisa menyatu,0,0,0.9999237060546875
gacu r ha r i modal seadanya,1,1,0.9996485710144043
lo gak tau serunya cobain pulauwin,1,1,0.999234676361084
video aerox ngantuk,0,0,0.9999209642410278
temen temen pindah pawpaw4d seru,1,1,0.9998664855957031
jersey baru tapi u 20 nya kebantai hadeh,0,0,0.999874472618103
next tambahin segment mobil yang kita beli iims 2025,0,0,0.999925971031189
belum ada 5 menit berbicara nama pak jokowi sudah disebut wkw,0,0,0.9999266862869263
cair kakak mantap banget cuan s gi8 8,1,1,0.9998663663864136
modal peroleh dora77 percaya berwirausaha,1,1,0.9998682737350464
86 airbft hitam ownernya orang manado,0,0,0.9999017715454102
gg gak nyangka sebagus itu,0,0,0.9999229907989502
w ngakak jokes bapak bapak sheila on 7 dan wkwk,0,0,0.9999347925186157
topiknya apa bahasnya kemana2 anak konstitusi,0,0,0.9999215602874756
calon macan hutan 2029,0,0,0.9999181032180786
merambah bisnis jualan sasis,0,0,0.9999030828475952
bikin pengen main alexis17,1,1,0.9999339580535889
massuhada5461 betul sekali tapi emang ga nyambung sih,0,0,0.9999140501022339
jelek design nya,0,0,0.9999262094497681
menang pawpaw4d gak membanggakan,1,1,0.9998157620429993
ke iims pengen ketmu om fitra tpi gk ketemu,0,0,0.9999306201934814
inpo backsoundnya bang,0,0,0.9999344348907471
maaf terlambat bang semangat ya salam sgi88 gampang jepe,1,1,0.999903678894043
ngomong apa sihh,0,0,0.9999287128448486
poin pentingnya kerja cariin bapak,0,0,0.9999289512634277
gw coba alexis17 yg lg viral 100rb 3jt sampe sejam,1,1,0.9999409914016724
yapping mulu bisanya kerjaan lo udah boleh diganti ama ai,0,0,0.9999295473098755
sehari join alexis17 gue udah dapet cuan beli laptop,1,1,0.9999386072158813
si pandji nahan ketawa terus anjir,0,0,0.9999294281005859
wkwk kocak ahok lebih tegas,0,0,0.9999278783798218
05 11 alexis17,1,1,0.9999366998672485
how to purchase in india help please,0,0,0.9999215602874756
pulauwin susah pindah,1,1,0.998839795589447
selalu mantep broooo,0,0,0.9998430013656616
tam tim tam tim,0,0,0.999909520149231
pengen cepat kaya langsung coba di axl777dan rasain jakpotnya,1,1,0.9998716115951538
15 38 ganggu banget ada mobil tot tot nyepil,0,0,0.9999263286590576
2029 kdm btp,0,0,0.999929666519165
gila sih alexis17 itu andalan gue sekarang,1,1,0.9999406337738037
yang saya tunggu tunggu,0,0,0.9999247789382935
plango plongo doang yg ada bikin geregetan pengen sikut biji matanya,0,0,0.9998557567596436
makasih banyak dora77 rezeki hari ini benar benar luar biasa,1,1,0.9998501539230347
anak abah pedes2 ngomong nya,0,0,0.9999164342880249
kespill sendiri,0,0,0.9999206066131592
itu si rijal doyan banget main di pulauwin sampe kebeli motor,1,1,0.9995664954185486
merinding siih pas reveal,0,0,0.9999334812164307
harga nya brapah om insyaallah tahun depan saya beli,0,0,0.9999328851699829
coba jelasin qpa yg kamu ngerti dari jawaban bapak presiden itu muhammadmudayin,0,0,0.9999260902404785
18 menit bisa kelar ini episode,0,0,0.9999289512634277
cuma bikin org risih,0,0,0.9999195337295532
presiden prabowo menjawab presiden prabowo membantah,0,0,0.9999229907989502
uda yappingnya,0,0,0.9999265670776367
kesini hanya untuk dislike saja,0,0,0.9999326467514038
terima kasih agustoto hari ini menang besar dan bisa buat kebutuhan keluarga,1,1,0.9998736381530762
otw mills lagi bang,0,0,0.9999338388442993
kayak asal jadi doang,0,0,0.999920129776001
emang gak se reliable alexis17,1,1,0.9999396800994873
kasih link beli yang asli,0,0,0.9999220371246338
minimal nyimak kalo mau buat bakalan up di chanel pribadinya,0,0,0.999925971031189
mana ada yang benar broh wkwk kocak,0,0,0.9999343156814575
ga kebayang gmn ziko kalo ngemodif motor di tunggu ya,0,0,0.9999294281005859
18menit 400k,0,0,0.9998966455459595
alexis17 tuh emang bener bener ngubah hidup gue susah makmur,1,1,0.9999394416809082
gak pinter paham pu lau tujuh tujuh tujuh,1,1,0.9998201727867126
gue rela ninggalin bisnis fokus alexis17,1,1,0.9999408721923828
kenyang banget ilmu nya,0,0,0.9999024868011475
jangan pernah mimpi kau jadi presiden kaya bapak kau,0,0,0.9999184608459473
sadly yes i think so,0,0,0.9999265670776367
crestedduckk cara menghormati orang yg sudah meninggal bg,0,0,0.999927282333374
langsung beli mie ayam,0,0,0.9998980760574341
best episode makasih bang panji,0,0,0.9999202489852905
gw main di mandalika77 sampe bikin 3 akun kirain bakal rungkad salah satu eh wd mulu wkkwkwk,1,1,0.9999068975448608
kerennn contentnya bang cari situs yang benar itu probet855,1,1,0.9997828602790833
gak pusing mikirin biaya sekolah anak kalo udah join alexis17,1,1,0.9999363422393799
0 50 harganya 50jtan aja,0,0,0.9999117851257324
keren gas mari kak weton88,1,1,0.9996320009231567
emang gak se adil alexis17 deh,1,1,0.9999390840530396
q percepat 2x kak,0,0,0.9999233484268188
aku nyari komen yg dukung koq gak nemu2 yaa,0,0,0.9999265670776367
tiap hari ada aja hal baru di agustoto bikin penasaran dan excited terus,1,1,0.9998908042907715
akhirnya woiii,0,0,0.9999264478683472
mantepp bener kkaa aihyss,0,0,0.9998751878738403
sobat kuliner lah terus emang iya haha terus anies ahok 2029 ape,0,0,0.9999252557754517
mantep bener mas dipo sukses terus,0,0,0.999882698059082
ini di malaysia laris sering kelihatan di jalan,0,0,0.9999057054519653
terimakasih,0,0,0.9999167919158936
sedih denger dongeng 11 dari 100 induksia,0,0,0.9998612403869629
mantap bermain sgi88 rezeki mengalir deras,1,1,0.9998899698257446
temen gue bilang alexis17 tuh bikin ketagihan,1,1,0.9999377727508545
3 bang salam jepe weton88,1,1,0.9996446371078491
p u l a u w i n tuh kayak udah jadi lifestyle baru ya,1,1,0.999420166015625
beda ideologi,0,0,0.9999184608459473
say it loudereeerrrrrrrr,0,0,0.9999027252197266
semoga 02 ga masuk daftar jual,0,0,0.9999299049377441
pro aja bang sgi88,1,1,0.9998310804367065
undang pak jokowi bang,0,0,0.9999241828918457
enak bgt main di p u l a u w i n,1,1,0.9995986819267273
bismillah semoga kita semua bisa kebeli tahun depan aamiinn,0,0,0.9999274015426636
tim yg langsung jual motor buat beli ini,0,0,0.9999277591705322
keberuntungan benar benar terduga dip l u t o 8 8,1,1,0.9996656179428101
pengen beli kw agar menghidupin umkm,0,0,0.9999290704727173
cuma di sini alexis17 itu andalan gue sekarang,1,1,0.9999386072158813
05 35 sgi88 ngadu nasib wkwkw,1,1,0.9998353719711304
prabowo sama ahok cocok deh,0,0,0.9999175071716309
sehari join alexis17 gue udah dapet cuan dp rumah,1,1,0.9999406337738037
lek jersi njaluk sitok wong ngawi,0,0,0.9999195337295532
gue udah nemu jalan ninja gue pluto88,1,1,0.9997668862342834
udah di bawa naugan hmc skrang to,0,0,0.9999293088912964
bagus beli mobil,0,0,0.9999202489852905
gw paling demen gas di weton88 wkwkwkww seru harus sering2 sih ini mah,1,1,0.9996901750564575
akhirnyaaaaaa,0,0,0.9999135732650757
mungkin kalo dah kerjaa,0,0,0.9999293088912964
harusnya acara selesai itu hihihihi,0,0,0.9999336004257202
brz lebih keren gapake wing,0,0,0.9999208450317383
d wadora menawarkan kesempatan terhubung pemain,1,1,0.9993342757225037
sehat kang semngat ngonten dilancarkan urusannya salam sgi88,1,1,0.999895453453064
gas modifikasi motor ketua keren kan,0,0,0.9999258518218994
pin komentar om rendem aja soal banyak banget komen judol nihh,0,0,0.9999232292175293
baru maen lgsng makswin gg banget,1,1,0.9997217059135437
nmax turbo hedonnn,0,0,0.9999144077301025
mending beli cewe bang,0,0,0.9999276399612427
boleh ni konten motor,0,0,0.9999322891235352
50juta an aja,0,0,0.9999145269393921
anjinggg lucuuu bngtttt ngakaakkkk,0,0,0.9998639822006226
ishowspeed 3000 rp 50 000 000 box gift ok youtube,0,0,0.9998971223831177
tetap cintai ckd,0,0,0.9999256134033203
need money for porsche nempel di lamborghini,0,0,0.9999290704727173
wow gak bisa move on dari serunya alexis17,1,1,0.9999383687973022
malem hiburan bareng p u l a u w i n,1,1,0.9994686245918274
ulu777 fitur keren,1,1,0.999734103679657
semenyala ini 29 06,0,0,0.9999200105667114
bro you tell too many facts and realities,0,0,0.9999319314956665
gas bang modif mio,0,0,0.9999281167984009
jual ginjal sana pasti bisa kebeli,0,0,0.9999052286148071
gak akan beli walaupun ada dananya,0,0,0.9999281167984009
alexis 17 bikin hidup gua berubah 180 derajat dari tukang ojek jadi bos,1,1,0.9999316930770874
best alexis17 beneran gampang menang sl0t nya,1,1,0.9999306201934814
angeliart cie komentar dari papan klip,0,0,0.99992835521698
syhrzlsyhrzl gaa kok dari dulu emang sama gm company ga pernah di chrysler,0,0,0.9999268054962158
alexis17 tuh emang bener bener ngasih peluang orang sultan dadakan,1,1,0.9999356269836426
episode paling lucu,0,0,0.9999274015426636
seminggu main alexis17 gue udah bayar cicilan rumah,1,1,0.9999394416809082
nunggu gd bisa buat mobil sendiri ayolah pasti bisa,0,0,0.9999287128448486
kirain upload dipo crash,0,0,0.9999213218688965
